x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,-1.89261072,-6.009700671
0.00595823,0.02299752,-1.3198296501000002,-6.467660082
0.00620159,0.02299752,-1.206682308,-6.288700743000001
0.00644495,0.02299752,-1.727281062,-5.3308205730000005
0.00668831,0.02299752,-1.647451377,-5.361249699000001
0.00693167,0.02299752,-1.2366111771,-6.118885656
0.007175030000000001,0.02299752,-0.6240483522,-7.331980499999999
0.00741839,0.02299752,-0.8053340607,-6.0138514800000005
0.00766175,0.02299752,-0.3645202743,-4.5136176930000005
0.00790511,0.02299752,0.4255949646,-6.3832248090000006
0.00814847,0.02299752,1.0978355934,-7.968996594000002
0.00839183,0.02299752,1.1002399902,-8.456723496
0.008635190000000001,0.02299752,1.800941571,-9.318808044
0.00887855,0.02299752,2.145510432,-10.642575411
0.00912191,0.02299752,1.865777238,-9.745466796
0.00936527,0.02299752,1.699642971,-7.579958256000001
0.00960863,0.02299752,2.20710789,-6.388346016
0.00985199,0.02299752,2.604269889,-6.34559679
0.01009535,0.02299752,2.838309201,-6.403274631
0.010338710000000001,0.02299752,2.965632111,-6.2817147900000005
0.010582069999999999,0.02299752,3.021128838,-6.09749127
0.01082543,0.02299752,2.92517199,-6.021862587
0.01106879,0.02299752,2.7706155750000003,-5.716438182
0.01131215,0.02299752,2.824726671,-5.006227005
0.01155551,0.02299752,3.079366407,-4.136904018
0.01179887,0.02299752,3.4743503340000004,-3.489730686
0.012042230000000001,0.02299752,3.888871506,-3.0988854000000003
0.012285589999999999,0.02299752,4.500526446,-2.9089702980000003
0.01252895,0.02299752,5.158097334000001,-2.8043452710000003
0.01277231,0.02299752,5.777834868,-2.730097656
0.01301567,0.02299752,6.007407003,-2.6694766800000003
0.013259030000000002,0.02299752,5.986322901,-2.6648011260000004
0.01350239,0.02299752,6.022653507,-2.695219605000001
0.013745750000000001,0.02299752,5.911492743000001,-2.50857009
0.013989109999999999,0.02299752,6.230073798,-2.327148252
0.01423247,0.02299752,8.393116797000001,-2.9014565580000005
0.014475829999999999,0.02299752,9.201341214,-2.930787522
0.01471919,0.02299752,8.47960542,-2.963253267
0.014962550000000002,0.02299752,8.426954484,-3.422581578
0.01520591,0.02299752,10.169939871000002,-4.217228028
0.015449270000000001,0.02299752,11.112092901,-3.830252166
0.01569263,0.02299752,11.373841791,-3.967502643
0.01593599,0.02299752,10.408879845,-3.869501571
0.01617935,0.02299752,10.391195178,-4.0739270130000005
0.01642271,0.02299752,10.427148576,-4.661753967000001
0.01666607,0.02299752,11.625114033,-6.714694818000001
0.01690943,0.02299752,11.67816195,-6.502992912
0.01715279,0.02299752,12.633670881,-6.062187338999999
0.01739615,0.02299752,12.06629073,-5.981820741000001
0.01763951,0.02299752,10.426722696,-6.969287403000001
0.01788287,0.02299752,9.427200588,-6.277507704
0.01812623,0.02299752,9.510431229,-4.951874070000001
0.01836959,0.02299752,12.034789299000002,-3.8177236890000006
0.01861295,0.02299752,10.283578344,-3.855721311
0.01885631,0.02299752,10.257605748,-3.837548403
0.01909967,0.02299752,12.266813286,-4.526657226
0.01934303,0.02299752,15.31202868,-4.6665177390000006
0.01958639,0.02299752,14.642447976,-5.345708121
0.01982975,0.02299752,15.438438989999998,-5.410481427
0.02007311,0.02299752,13.95216342,-6.184287135
0.02031647,0.02299752,12.71101221,-6.401966571
0.02055983,0.02299752,12.426588252,-7.329101247
0.020803190000000003,0.02299752,12.55596147,-7.393001499
0.02104655,0.02299752,12.048639525000002,-7.302946131
0.021289910000000002,0.02299752,11.737166103000002,-6.57605871
0.02153327,0.02299752,12.363831792,-4.991115870000001
0.02177663,0.02299752,13.453632855,-2.940298335
0.02201999,0.02299752,15.138430866,-2.326427298
0.02226335,0.02299752,14.850897984,-3.0754878570000006
0.022506710000000003,0.02299752,14.872560066,-3.69523908
0.02275007,0.02299752,14.860890954,-4.487051907000001
0.022993430000000002,0.02299752,14.447577456,-5.766257016
0.02323679,0.02299752,13.694408676000002,-6.687984537
0.02348015,0.02299752,13.318601517,-7.002417825
0.02372351,0.02299752,12.871438164,-6.272508177000001
0.02396687,0.02299752,12.765006189,-5.43619089
0.02421023,0.02299752,13.13126451,-5.313341241
0.02445359,0.02299752,13.429582803,-6.561288279
0.024696950000000002,0.02299752,14.305201209000002,-8.707063365000002
0.02494031,0.02299752,15.277167360000002,-9.829807767
0.025183670000000002,0.02299752,15.459215850000003,-10.128238614
0.02542703,0.02299752,15.33064572,-9.238502286
0.02567039,0.02299752,14.892921693000002,-9.799194600000002
0.02591375,0.02299752,14.454099504,-10.09245861
0.02615711,0.02299752,14.173783767000002,-8.591152518000001
0.026400470000000002,0.02299752,14.306218758,-8.190912014999999
0.02664383,0.02299752,14.082367104,-9.912463470000002
