x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,5.215582008000001,-10.359534042000002
0.00595823,0.02299752,3.45960576,-9.971342901
0.00620159,0.02299752,2.3615608770000005,-10.132492851
0.00644495,0.02299752,0.10159326333,-10.144989387
0.00668831,0.02299752,1.3280150637,-10.688932449
0.00693167,0.02299752,2.182017474,-10.668639267
0.007175030000000001,0.02299752,0.8033523497999999,-8.487779274
0.00741839,0.02299752,-1.1997608454,-6.456529404
0.00766175,0.02299752,-1.780020216,-5.785890084000001
0.00790511,0.02299752,-1.0397803923,-6.266868309
0.00814847,0.02299752,-0.4220262423,-6.064275672
0.00839183,0.02299752,0.2459046329999999,-5.711389983
0.008635190000000001,0.02299752,0.4542614037,-5.638123413
0.00887855,0.02299752,0.5709453750000001,-5.486748930000001
0.00912191,0.02299752,0.7609813965,-5.150612493000001
0.00936527,0.02299752,0.9527840595,-4.84198182
0.00960863,0.02299752,1.1178612315,-4.792622328
0.00985199,0.02299752,1.3138248942,-4.9049390520000005
0.01009535,0.02299752,1.2050113374,-4.384828539
0.010338710000000001,0.02299752,0.5872442589000001,-4.681650168
0.010582069999999999,0.02299752,2.1172867560000004,-6.287362263
0.01082543,0.02299752,3.8655241560000007,-7.765319484
0.01106879,0.02299752,4.718715417,-7.900074
0.01131215,0.02299752,2.8384871580000004,-6.568213392
0.01155551,0.02299752,2.3232271140000003,-4.911543234000001
0.01179887,0.02299752,2.1611539170000005,-2.895994647
0.012042230000000001,0.02299752,4.407830622,-2.945834775
0.012285589999999999,0.02299752,7.547790627,-4.118128794
0.01252895,0.02299752,11.770660044,-6.762189564000001
0.01277231,0.02299752,15.032610333,-8.276948901
0.01301567,0.02299752,16.014183120000002,-9.030044673000004
0.013259030000000002,0.02299752,12.499943040000002,-9.057839427
0.01350239,0.02299752,10.685887407,-8.443411704
0.013745750000000001,0.02299752,11.746219095000002,-6.466694247
0.013989109999999999,0.02299752,12.866751963,-4.550282919
0.01423247,0.02299752,11.147822712000002,-5.933308446
0.014475829999999999,0.02299752,10.38044475,-8.174676861000002
0.01471919,0.02299752,10.501872264,-9.169727229
0.014962550000000002,0.02299752,11.586334617,-8.512188282000002
