x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,4.294152603,0.13698843912
0.00595823,0.02299752,4.418821368000001,0.3785557581
0.00620159,0.02299752,4.5424573740000005,0.6729088041000001
0.00644495,0.02299752,4.628472966,0.9536285187
0.00668831,0.02299752,4.75657767,1.0477511928
0.00693167,0.02299752,6.273239778000001,-0.05224762764
0.007175030000000001,0.02299752,8.6231574,-2.034126081
0.00741839,0.02299752,10.663438968,-3.847564188
0.00766175,0.02299752,10.700931618,-4.0735422
0.00790511,0.02299752,8.734290786000003,-3.2894012970000004
0.00814847,0.02299752,4.9786771320000005,-1.815953841
0.00839183,0.02299752,3.568688838,-1.4863160286
0.008635190000000001,0.02299752,3.5717490900000004,-1.5689571299999998
0.00887855,0.02299752,3.306307212,-1.717881282
0.00912191,0.02299752,3.243664827,-1.986724116
0.00936527,0.02299752,3.36728106,-2.2681319310000005
0.00960863,0.02299752,3.564110628,-2.557754667
0.00985199,0.02299752,3.735601857,-3.151194111
0.01009535,0.02299752,4.933310265,-4.694297283000001
0.010338710000000001,0.02299752,5.364939645,-7.346430000000001
0.010582069999999999,0.02299752,4.750559073,-9.094179159
0.01082543,0.02299752,3.796759746,-9.20562435
0.01106879,0.02299752,3.108809925,-9.512270118
0.01131215,0.02299752,2.284640865,-8.455356117000001
0.01155551,0.02299752,2.623715874,-6.453943703999999
0.01179887,0.02299752,2.854167147,-4.820637627000001
0.012042230000000001,0.02299752,2.54271654,-4.674755475
0.012285589999999999,0.02299752,3.033318132,-6.027794487
0.01252895,0.02299752,3.84419061,-10.204211043
0.01277231,0.02299752,4.58324451,-12.1007718
0.01301567,0.02299752,4.078689264,-10.522577637
0.013259030000000002,0.02299752,3.168804249,-8.181897048
0.01350239,0.02299752,3.663287433,-8.612893692
0.013745750000000001,0.02299752,3.852369027,-9.391510323
0.013989109999999999,0.02299752,4.753923525,-10.770439797
0.01423247,0.02299752,5.027327838,-11.949741063
0.014475829999999999,0.02299752,5.055081525,-10.65970035
0.01471919,0.02299752,2.844020556,-8.620180803
0.014962550000000002,0.02299752,4.2113965140000005,-8.814389688
0.01520591,0.02299752,6.326369829,-10.280178909
0.015449270000000001,0.02299752,8.175530142000001,-11.447269587
0.01569263,0.02299752,8.074094652000001,-11.723942529
0.01593599,0.02299752,8.446949550000001,-11.197460547
0.01617935,0.02299752,8.773745526000003,-11.239572474000004
0.01642271,0.02299752,9.457465446,-11.093107779
0.01666607,0.02299752,9.732063744,-10.806282162
0.01690943,0.02299752,10.214261811,-11.647637001
0.01715279,0.02299752,11.542271247000002,-12.363506298
0.01739615,0.02299752,11.7717795,-10.790562627
0.01763951,0.02299752,11.290062069,-8.354202012
0.01788287,0.02299752,10.455058926,-6.683905215
0.01812623,0.02299752,11.728990728,-6.380839881
0.01836959,0.02299752,11.411554986,-9.058240971
0.01861295,0.02299752,10.050322347000002,-11.646443016
0.01885631,0.02299752,6.506269146,-12.634432902
0.01909967,0.02299752,4.976708958,-12.132437499
0.01934303,0.02299752,7.227652068000001,-12.891705489
0.01958639,0.02299752,7.510646285999999,-13.122646524
0.01982975,0.02299752,6.974218485000001,-14.182289199
0.02007311,0.02299752,6.29438472,-14.486603274000002
0.02031647,0.02299752,7.423021476000001,-14.516200413000002
0.02055983,0.02299752,6.525543258000001,-13.528881288
0.020803190000000003,0.02299752,6.443707374000001,-14.021735481
0.02104655,0.02299752,5.605065999,-13.94302221
0.021289910000000002,0.02299752,4.259838843,-13.604868927
0.02153327,0.02299752,4.288987287,-12.767432184
0.02177663,0.02299752,6.076685511000001,-12.908684412
0.02201999,0.02299752,8.009584479,-12.45148398
0.02226335,0.02299752,8.278634168999998,-11.883563874
0.022506710000000003,0.02299752,8.369845497,-11.823358131
0.02275007,0.02299752,8.312004908999999,-12.088879101
0.022993430000000002,0.02299752,10.241206326,-12.274909569000002
0.02323679,0.02299752,11.08202121,-12.390389973
0.02348015,0.02299752,11.078787564,-12.482874378000002
0.02372351,0.02299752,10.958763933,-12.527044218000002
0.02396687,0.02299752,11.899928313,-12.406439565
0.02421023,0.02299752,12.768534909,-12.257459136
0.02445359,0.02299752,13.268883069,-12.126437154
0.024696950000000002,0.02299752,13.588595748,-11.859494049000002
0.02494031,0.02299752,13.535733393,-11.840035896
0.025183670000000002,0.02299752,13.860769572,-11.491749711
0.02542703,0.02299752,13.911922323,-11.117098512
0.02567039,0.02299752,13.503920157,-10.396465443
0.02591375,0.02299752,13.453719552,-10.212305805000002
0.02615711,0.02299752,14.062326408000002,-10.931647545000002
0.026400470000000002,0.02299752,14.4493479,-11.996951382
0.02664383,0.02299752,14.025614031,-11.80522629
0.026887190000000002,0.02299752,14.103860355,-11.549584215
0.02713055,0.02299752,13.117720005000002,-10.878669594
0.02737391,0.02299752,12.407714163,-10.130876028
0.02761727,0.02299752,11.678634981,-8.342041617000001
0.02786063,0.02299752,12.064772772,-7.072178490000001
0.028103990000000002,0.02299752,11.530421136,-6.089308290000001
0.02834735,0.02299752,10.438676235,-6.114956913
0.028590710000000002,0.02299752,11.215283625,-6.456777327
0.02883407,0.02299752,11.476319166,-7.951614606000001
0.02907743,0.02299752,11.113607817000002,-9.061343811
0.02932079,0.02299752,9.522655506,-8.545134663
0.02956415,0.02299752,10.6775721,-7.913764521
0.029807510000000002,0.02299752,11.042131464,-8.172571797
0.03005087,0.02299752,11.696336379,-9.285104205
0.030294230000000002,0.02299752,12.125812023,-9.357867324
0.03053759,0.02299752,11.917345284,-9.568256607000002
0.03078095,0.02299752,10.999006551,-9.161565543
0.03102431,0.02299752,10.353297942,-9.778034448
0.03126767,0.02299752,10.647358956,-10.463777298
0.03151103,0.02299752,10.700432730000005,-10.696453794
0.03175439,0.02299752,10.500675237,-9.539464077
0.03199775,0.02299752,9.993231612,-10.235790045
0.032241109999999996,0.02299752,9.169532541,-13.304857761
0.03248447,0.02299752,8.810748414,-13.613556879
0.03272783,0.02299752,9.666785466,-11.118969342
0.03297119,0.02299752,-13.507570557,-9.505103166
0.03321455,0.02299752,-31.041267660000003,-9.047271519
0.03345791,0.02299752,-37.040913,-8.038389177
0.03370127,0.02299752,-31.39382025,-8.461449242999999
0.033944629999999996,0.02299752,-13.271097645,-9.535999239
0.03418799,0.02299752,12.311171730000002,-8.242019136
0.03443135,0.02299752,13.692400956,-5.745782835
0.03467471,0.02299752,13.183060644,-5.683608918000001
0.03491807,0.02299752,12.724965864,-5.399539353000001
0.03516143,0.02299752,-18.91293534,11.390184936
0.03540479,0.02299752,-83.03029488,69.37061976000001
0.035648149999999997,0.02299752,-117.90165348,94.07900619
0.03589151,0.02299752,-116.35970931,84.90456234000001
0.03613487,0.02299752,-76.01160996,40.532246820000005
0.03637823,0.02299752,-18.1879659,8.625924099
0.036621589999999996,0.02299752,15.373659600000003,-12.189776157
0.03686495,0.02299752,-2.709997641,20.37493575
0.03710831,0.02299752,-29.68602624,23.35133502
0.03735167,0.02299752,-44.491470660000005,17.73008406
0.037595029999999995,0.02299752,-43.68359151,5.409494298
0.03783839,0.02299752,-27.69277095,-12.513197034
0.03808175,0.02299752,-0.4808390535,-29.78025219
0.038325109999999996,0.02299752,13.454335557,-9.146650617
0.03856847,0.02299752,13.252021263,-9.166555944000002
0.03881183,0.02299752,13.586927211,-9.891181638
0.03905519,0.02299752,21.18295179,-12.970503936
0.039298549999999995,0.02299752,7.340986341000001,-10.929210903
0.03954191,0.02299752,0.8202489867,-9.156006288
0.03978527,0.02299752,4.404846420000001,-8.947463499000001
0.040028629999999996,0.02299752,19.00173132,-11.354992038
0.04027199,0.02299752,13.374810072,-9.144128799
0.04051535,0.02299752,12.418312491000002,-9.542989755
0.04075871,0.02299752,10.990484388,-10.30999203
0.041002069999999995,0.02299752,10.580384763,-11.000643147
0.04124543,0.02299752,12.19738572,-10.41965613
0.04148879,0.02299752,13.612267071000002,-9.191909493
0.041732149999999996,0.02299752,12.217000536,-9.446249592
0.04197551,0.02299752,10.033618725,-11.001934476
0.04221887,0.02299752,9.015493266,-11.710359999
0.04246223,0.02299752,9.068708493,-11.882365326
0.042705589999999995,0.02299752,8.786124945000001,-11.893734801
0.04294895,0.02299752,9.310997709,-10.685458485
0.04319231,0.02299752,3.78342666,-32.61232377000001
0.043435669999999996,0.02299752,1.0512031023,-32.72658129
0.04367903,0.02299752,-10.431776979,-11.998775061000002
0.04392239,0.02299752,-19.55374785,-17.38163817
0.04416575,0.02299752,-28.180707750000003,-49.32790083
0.044409109999999995,0.02299752,-29.562384150000003,-58.81230927000001
0.04465247,0.02299752,-0.1622468952,-4.787361189
0.04489583,0.02299752,21.0244788,12.16731555
0.045139189999999996,0.02299752,15.80077161,3.530980206
0.04538255,0.02299752,1.5456554100000002,-21.649412070000004
0.04562591,0.02299752,5.120612289,-10.134348471
0.04586927,0.02299752,4.580363736,-9.259137693
0.046112629999999995,0.02299752,4.517280261,-6.512099139000001
0.04635599,0.02299752,3.861642564,-5.504264766
0.04659935,0.02299752,3.775264974,-6.856415514000001
0.046842709999999996,0.02299752,3.604290885,-8.486916867000001
