x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,-0.9090219996,-2.765171916
0.00595823,0.02299752,-0.9752147028,-2.752159761
0.00620159,0.02299752,-1.0882444716,-2.7806572170000003
0.00644495,0.02299752,-1.4043835611000002,-2.912979654
0.00668831,0.02299752,-1.5461847180000003,-3.003295113
0.00693167,0.02299752,-1.5071485572,-3.090379968
0.007175030000000001,0.02299752,-1.4549058576,-3.1767986250000004
0.00741839,0.02299752,-1.3924164852,-3.204127953
0.00766175,0.02299752,-1.2403411254,-3.082464684
0.00790511,0.02299752,-0.9390923217,-2.732652936
0.00814847,0.02299752,-0.5384855619,-2.1830502330000003
0.00839183,0.02299752,-0.10352727567,-1.7113744440000005
0.008635190000000001,0.02299752,0.2660172723,-1.4987870118000002
0.00887855,0.02299752,0.4924464129,-1.4476623993000002
0.00912191,0.02299752,0.6080632506,-1.4326653393000002
0.00936527,0.02299752,0.6770612862000001,-1.4278347954
0.00960863,0.02299752,0.70693038,-1.4987883807000002
0.00985199,0.02299752,0.6531088824000001,-1.674640773
0.01009535,0.02299752,0.5832408348,-1.834268202
0.010338710000000001,0.02299752,0.5868699408,-1.824666129
0.010582069999999999,0.02299752,0.7223511906,-1.6650067590000004
0.01082543,0.02299752,0.9552494484,-1.5149093076000002
0.01106879,0.02299752,1.2697963551000002,-1.3828382919000002
0.01131215,0.02299752,1.641805425,-1.2403269801
0.01155551,0.02299752,1.991732769,-1.1000599038000003
0.01179887,0.02299752,2.158244244,-1.2222719496
0.012042230000000001,0.02299752,2.102335326,-1.680078348
0.012285589999999999,0.02299752,1.967005872,-2.3671140480000004
0.01252895,0.02299752,1.889077437,-2.9994226470000003
0.01277231,0.02299752,1.8511071930000005,-3.426130071
0.01301567,0.02299752,1.821592188,-3.690148293000001
0.013259030000000002,0.02299752,1.914371667,-4.076290647
0.01350239,0.02299752,2.195040276,-4.412889468
0.013745750000000001,0.02299752,2.380600755,-5.03396244
0.013989109999999999,0.02299752,3.350293011,-6.3231924600000005
0.01423247,0.02299752,5.065442577,-8.067540662999999
0.014475829999999999,0.02299752,7.42640418,-9.675797391
0.01471919,0.02299752,7.085043108000001,-9.702906174
0.014962550000000002,0.02299752,6.125570451,-8.542031823
0.01520591,0.02299752,5.140926765,-6.587263917000001
0.015449270000000001,0.02299752,5.8057239240000005,-5.720201136000001
0.01569263,0.02299752,5.541666156000001,-4.506014214
0.01593599,0.02299752,5.707658970000001,-3.596743683
0.01617935,0.02299752,5.911894287000001,-3.124778904
0.01642271,0.02299752,6.042247029000001,-2.6295048000000003
0.01666607,0.02299752,5.924806056,-2.162708379
0.01690943,0.02299752,5.696475057000001,-1.819286352
0.01715279,0.02299752,5.707747188,-1.567258173
0.01739615,0.02299752,5.913181053000001,-1.2759591429
0.01763951,0.02299752,5.959127421,-0.9451157859
0.01788287,0.02299752,5.730968295,-0.5640325821000001
0.01812623,0.02299752,5.456903868,-0.06127807842
0.01836959,0.02299752,5.282925804,0.4646498337
0.01861295,0.02299752,5.012625852,0.6617314313999999
0.01885631,0.02299752,4.598142705,0.5629478049
0.01909967,0.02299752,4.135833234,0.5117489676
0.01934303,0.02299752,3.705846534,0.7396527177
0.01958639,0.02299752,3.289926042,1.0470790629
0.01982975,0.02299752,2.96339472,1.3234056732
0.02007311,0.02299752,2.929731948,1.4771536767
0.02031647,0.02299752,3.358500327,1.571593023
0.02055983,0.02299752,4.196265606,2.152157202
0.020803190000000003,0.02299752,6.694279956000001,1.804899213
0.02104655,0.02299752,9.796940478,1.0002842811
0.021289910000000002,0.02299752,11.584174797,0.5516960553000001
0.02153327,0.02299752,11.690856216,1.0372804767
0.02177663,0.02299752,11.855378223,0.3014559639
0.02201999,0.02299752,11.615619951,-0.3539479554
0.02226335,0.02299752,10.100944269,-0.06913594467
0.022506710000000003,0.02299752,10.989973332000002,-1.0673667693
0.02275007,0.02299752,12.932153442,-2.315690559
0.022993430000000002,0.02299752,13.482174420000002,-2.736609057
0.02323679,0.02299752,13.373298198,-2.019968613
0.02348015,0.02299752,13.333677669,-2.097720612
0.02372351,0.02299752,14.564104308,-1.9182091500000005
0.02396687,0.02299752,14.017450824000004,-2.081401803
0.02421023,0.02299752,13.142570103,-2.863279458
0.02445359,0.02299752,12.556312821000002,-3.2375762640000003
0.024696950000000002,0.02299752,13.83068115,-3.3147654930000003
0.02494031,0.02299752,13.514877441,-3.621000591000001
0.025183670000000002,0.02299752,12.74185809,-3.9702845520000007
0.02542703,0.02299752,12.60116559,-4.088835855
0.02567039,0.02299752,12.772408896,-3.125379699
0.02591375,0.02299752,12.938854968,-3.01556502
0.02615711,0.02299752,12.859693002,-3.161981043
0.026400470000000002,0.02299752,13.388664861000002,-4.927617162
0.02664383,0.02299752,12.813123024,-5.134223718000001
0.026887190000000002,0.02299752,12.743199612000002,-3.74844366
0.02713055,0.02299752,13.071817746000002,-4.114155942
0.02737391,0.02299752,13.945925799,-6.717336795000001
0.02761727,0.02299752,14.386655322,-8.196933654
0.02786063,0.02299752,14.865047847,-7.456986927000001
0.028103990000000002,0.02299752,15.012119421,-8.671780728
0.02834735,0.02299752,13.088133513,-9.959095809
0.028590710000000002,0.02299752,11.732937723,-10.729369755
0.02883407,0.02299752,11.789835291,-11.013164019
0.02907743,0.02299752,12.936623661,-11.308896612000002
0.02932079,0.02299752,13.294116459,-10.964225844
0.02956415,0.02299752,13.954773456000002,-11.071167354
0.029807510000000002,0.02299752,13.758546204000002,-9.014965479
0.03005087,0.02299752,12.408775821,-8.578516050000001
0.030294230000000002,0.02299752,11.409557913,-7.332643656
0.03053759,0.02299752,12.031928298,-6.095524617000001
0.03078095,0.02299752,11.650779387,-2.2786587720000004
0.03102431,0.02299752,12.400075701,-2.120029119
0.03126767,0.02299752,12.058813494,-2.2035198510000003
0.03151103,0.02299752,11.239856901,-2.867244705
0.03175439,0.02299752,9.496059300000002,-2.232955764
0.03199775,0.02299752,9.103784274,-3.1454401680000004
0.032241109999999996,0.02299752,9.499832901,-4.206866976000001
0.03248447,0.02299752,11.723960781,-5.537314575
0.03272783,0.02299752,13.610736945,-5.362159257
0.03297119,0.02299752,28.477226700000003,-9.003253779
0.03321455,0.02299752,52.678314,-14.974010766
0.03345791,0.02299752,66.96260298,-19.91682576
0.03370127,0.02299752,65.57890365,-19.5308568
0.033944629999999996,0.02299752,51.79657509,-16.35146487
0.03418799,0.02299752,28.475720910000003,-9.967453704
0.03443135,0.02299752,15.36859467,-6.943477554
0.03467471,0.02299752,14.057945928,-6.817639140000001
0.03491807,0.02299752,33.523935120000004,-35.41710861
0.03516143,0.02299752,47.98669824,-56.3548752
0.03540479,0.02299752,52.415728560000005,-63.85862223
0.035648149999999997,0.02299752,47.67122763,-57.64796856
0.03589151,0.02299752,33.12549396,-39.16147599
0.03613487,0.02299752,24.371469720000004,-8.040421233
0.03637823,0.02299752,28.09760031,-4.781846043
