x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,2.270843874,0.963816633
0.00595823,0.02299752,2.6122247190000003,1.2477669516
0.00620159,0.02299752,3.0015414,1.3756168881000002
0.00644495,0.02299752,3.352980618,1.4666339844000005
0.00668831,0.02299752,3.982949919,1.3111024563000002
0.00693167,0.02299752,4.522182444,1.0598542461
0.007175030000000001,0.02299752,4.761466164,0.8262207369000001
0.00741839,0.02299752,4.564399320000001,0.7491527316000001
0.00766175,0.02299752,4.39053381,0.8209758726
0.00790511,0.02299752,4.290239070000001,0.9630130887
0.00814847,0.02299752,4.2953891760000005,1.0430859816
0.00839183,0.02299752,4.1571728640000005,1.1413939914
0.008635190000000001,0.02299752,4.143213126,1.2424641372
0.00887855,0.02299752,3.886471368000001,1.1907370566000002
0.00912191,0.02299752,3.2650196670000007,0.7898146893
0.00936527,0.02299752,2.501133921,0.2364735204
0.00960863,0.02299752,2.241052047,-0.01602375021
0.00985199,0.02299752,2.281936527,0.0123289309259999
0.01009535,0.02299752,2.4251843070000003,-0.003439301931
0.010338710000000001,0.02299752,2.571601851,-0.10681339617
0.010582069999999999,0.02299752,2.9057457780000004,-0.11125927917
0.01082543,0.02299752,3.2830176600000005,-0.11707251075
0.01106879,0.02299752,3.5448426,-0.2702696841
0.01131215,0.02299752,3.682768401,-0.5832406827
0.01155551,0.02299752,3.987490104,-0.7198853454
0.01179887,0.02299752,4.456482849,-0.5948223372
0.012042230000000001,0.02299752,4.798964898,-0.4046381703
0.012285589999999999,0.02299752,4.846030722,-0.3169446111
0.01252895,0.02299752,4.5601131420000005,-0.2332692297
0.01277231,0.02299752,3.910951863,-0.11659888656
0.01301567,0.02299752,3.033385056,-0.0246144950999999
0.013259030000000002,0.02299752,2.3163415470000004,-0.087810372
0.01350239,0.02299752,1.889661501,-0.3471277914
0.013745750000000001,0.02299752,1.697212413,-0.5960534346000002
0.013989109999999999,0.02299752,1.637936001,-0.7456027176
0.01423247,0.02299752,1.631674044,-0.8969378067
0.014475829999999999,0.02299752,1.647399663,-1.1720756034
0.01471919,0.02299752,1.722462534,-1.5065068472999998
0.014962550000000002,0.02299752,1.887279615,-1.748421441
0.01520591,0.02299752,2.0634220620000003,-1.810209024
0.015449270000000001,0.02299752,2.283557913,-1.719939195
0.01569263,0.02299752,2.683276713,-1.3953538404
0.01593599,0.02299752,3.173222754,-0.9501998805
0.01617935,0.02299752,3.5932621140000003,-0.6143985198
0.01642271,0.02299752,3.836211444,-0.5283792774000001
0.01666607,0.02299752,3.98944611,-0.5689642725
0.01690943,0.02299752,4.046640273,-0.6989022378
0.01715279,0.02299752,3.997411587,-0.8827826202000001
0.01739615,0.02299752,3.801820113,-1.0461634209
0.01763951,0.02299752,3.573162099,-1.0992067749
0.01788287,0.02299752,3.4764782130000005,-0.9882288351
