x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,0.3025772451,0.1606229235
0.00595823,0.02299752,0.4721197689,0.3236500917
0.00620159,0.02299752,0.5264981046,0.4260570444
0.00644495,0.02299752,0.4745430261,0.5398076151
0.00668831,0.02299752,0.4542089292,0.6068239398
0.00693167,0.02299752,0.5017985856,0.6335740710000001
0.007175030000000001,0.02299752,0.6144969285,0.7208869239
0.00741839,0.02299752,0.6684901470000001,0.7956186732000001
0.00766175,0.02299752,0.6494972679000001,0.769876965
0.00790511,0.02299752,0.5687992440000001,0.6576527178000001
0.00814847,0.02299752,0.4444357437,0.5532737886
0.00839183,0.02299752,0.2588167062,0.5027648769
0.008635190000000001,0.02299752,-0.009277728876,0.4107182157
0.00887855,0.02299752,-0.1760778045,0.2907840195
0.00912191,0.02299752,-0.03138820776,0.1968043194
0.00936527,0.02299752,0.3850431273,0.11544975585
0.00960863,0.02299752,0.7662928806,-0.0389555021699999
0.00985199,0.02299752,1.0198469268,-0.1955015829
0.01009535,0.02299752,1.2126980151,-0.2765772711
0.010338710000000001,0.02299752,1.4070256902,-0.2118161331
0.010582069999999999,0.02299752,1.5575983020000002,0.0649498788899999
0.01082543,0.02299752,1.710953127,0.6937410285000001
0.01106879,0.02299752,1.943520111,1.4993178408
0.01131215,0.02299752,2.208347505,2.08232505
0.01155551,0.02299752,2.5666555590000004,2.203778421
0.01179887,0.02299752,3.010034664,2.080238238
0.012042230000000001,0.02299752,3.438793917,1.879093593
0.012285589999999999,0.02299752,3.791857563,1.7013419280000002
0.01252895,0.02299752,4.28231466,1.628601624
0.01277231,0.02299752,4.964855805,1.644780501
0.01301567,0.02299752,5.634585567,1.3725581571
0.013259030000000002,0.02299752,6.427636488,1.0748564775
0.01350239,0.02299752,7.086760317,0.2172441258
0.013745750000000001,0.02299752,7.372916694000001,-1.024805691
0.013989109999999999,0.02299752,8.773778988,-1.2170620683
0.01423247,0.02299752,10.037056185,-0.2914619292
0.014475829999999999,0.02299752,10.090855476000002,0.5623467057
0.01471919,0.02299752,9.026523558,0.11394796608
0.014962550000000002,0.02299752,9.085879062,-0.7244579277
0.01520591,0.02299752,10.429125876,-1.1637254655
0.015449270000000001,0.02299752,9.84490065,0.4395163734
0.01569263,0.02299752,9.842641965,1.4397912243000002
0.01593599,0.02299752,10.197326997,1.2436734843
0.01617935,0.02299752,11.427904215,0.2600424801
0.01642271,0.02299752,11.599228134,-0.3620900205
0.01666607,0.02299752,11.631871836,-0.3719068587
0.01690943,0.02299752,11.694844278,0.3922975367999999
0.01715279,0.02299752,12.256301655,1.2760283484
0.01739615,0.02299752,13.166963901,1.527096168
0.01763951,0.02299752,12.282056748,1.1155824693
0.01788287,0.02299752,11.086698285,0.910315458
0.01812623,0.02299752,10.663606278,1.2036765078
0.01836959,0.02299752,11.958815349,1.3035750273000002
0.01861295,0.02299752,10.997251317,0.5859882171
0.01885631,0.02299752,3.717351378000001,-0.7807235202
0.01909967,0.02299752,17.16989976,2.01292182
0.01934303,0.02299752,23.756666310000004,3.373868511
0.01958639,0.02299752,18.316764180000003,2.055639105
0.01982975,0.02299752,2.18058165,-1.106582256
0.02007311,0.02299752,8.960665779,-0.2437087653
0.02031647,0.02299752,11.561732442,-0.3025503234
0.02055983,0.02299752,11.312720406,-0.2616839433
0.020803190000000003,0.02299752,8.997470937,0.11526207966
