x [m],y [m],u [m/s],v [m/s]
0.00571487,0.02299752,11.118067389,-9.60391341
0.00595823,0.02299752,7.925060988000001,-5.183269884
0.00620159,0.02299752,6.030617463000001,-2.6862198480000004
0.00644495,0.02299752,4.461593409,-2.016912924
0.00668831,0.02299752,6.762682368,-3.050316828
0.00693167,0.02299752,2.084650659,2.7225580590000003
0.007175030000000001,0.02299752,15.96525255,-11.986763724
0.00741839,0.02299752,20.86025643,-16.421278769999997
0.00766175,0.02299752,16.89783849,-10.493944812
0.00790511,0.02299752,0.14687098452,4.142514987
0.00814847,0.02299752,3.989602773000001,-2.807901369
0.00839183,0.02299752,4.483039508999999,-3.748544046
0.008635190000000001,0.02299752,4.303575198000001,-4.066677927000001
0.00887855,0.02299752,3.902019030000001,-3.994649451
0.00912191,0.02299752,3.867404112,-4.033521648000001
0.00936527,0.02299752,3.603685527,-4.174965522
0.00960863,0.02299752,3.2288396400000003,-4.576790907
0.00985199,0.02299752,2.6862000750000004,-5.113417959
0.01009535,0.02299752,2.03261877,-5.728482981000001
0.010338710000000001,0.02299752,1.4405380353,-6.554793609000001
0.010582069999999999,0.02299752,1.0760180652,-7.1444442420000005
0.01082543,0.02299752,1.2100640994,-6.794510814
0.01106879,0.02299752,1.9564699050000005,-5.780266947
0.01131215,0.02299752,3.089429343,-5.128676631
0.01155551,0.02299752,3.912939810000001,-5.11054479
0.01179887,0.02299752,4.223243583,-5.212492857000001
0.012042230000000001,0.02299752,4.054613355000001,-5.405891049
0.012285589999999999,0.02299752,3.0477493800000004,-5.590776204000001
0.01252895,0.02299752,2.745741141,-7.145489169000001
0.01277231,0.02299752,2.6651083680000003,-10.475454015
0.01301567,0.02299752,2.4706835010000003,-12.11798952
0.013259030000000002,0.02299752,2.4968796840000005,-11.067643197
0.01350239,0.02299752,2.996290908,-9.877270572
0.013745750000000001,0.02299752,3.37050558,-10.346893011
0.013989109999999999,0.02299752,4.163634072000001,-11.07304731
0.01423247,0.02299752,4.157355384,-10.832819049
0.014475829999999999,0.02299752,3.2636340360000005,-10.027216836
0.01471919,0.02299752,2.474473833,-9.823027149
0.014962550000000002,0.02299752,2.675250396,-10.603093293
0.01520591,0.02299752,2.15010081,-10.956561525
0.015449270000000001,0.02299752,2.0165174640000005,-11.659433877
0.01569263,0.02299752,1.958488272,-12.074282064000002
0.01593599,0.02299752,2.3176176660000003,-12.499255548
0.01617935,0.02299752,2.6364268710000003,-11.955548241
0.01642271,0.02299752,2.780596377,-10.48800987
0.01666607,0.02299752,2.326524642,-9.959728545
0.01690943,0.02299752,1.658804121,-8.93908431
0.01715279,0.02299752,1.6729859250000003,-7.421771214
0.01739615,0.02299752,1.998711117,-6.446988171
0.01763951,0.02299752,2.214699201,-6.800340807
0.01788287,0.02299752,2.3193576900000004,-6.902016615
0.01812623,0.02299752,2.592275283,-7.352914022999999
0.01836959,0.02299752,2.537327637,-7.373404935000001
0.01861295,0.02299752,2.054548548,-7.141706442
0.01885631,0.02299752,1.953087201,-8.249310809999999
0.01909967,0.02299752,2.098999773,-9.65419767
0.01934303,0.02299752,2.4010977510000004,-10.247086512
0.01958639,0.02299752,3.0503092230000006,-10.340158023
0.01982975,0.02299752,3.874668408,-10.954099026
0.02007311,0.02299752,4.144851243,-11.016301842
0.02031647,0.02299752,3.762946395,-11.18059722
0.02055983,0.02299752,3.4165325610000004,-11.173045455
0.020803190000000003,0.02299752,3.975183693000001,-11.45719107
0.02104655,0.02299752,5.491470114000001,-10.819901196
0.021289910000000002,0.02299752,6.967034802000001,-10.699755885
0.02153327,0.02299752,6.517994535000001,-10.975227237
0.02177663,0.02299752,5.851858896,-11.67822279
0.02201999,0.02299752,6.041577789,-11.258473941
0.02226335,0.02299752,5.632337529,-10.898979507
0.022506710000000003,0.02299752,4.649829327,-10.566418941
0.02275007,0.02299752,2.1472565400000003,-10.693855926
0.022993430000000002,0.02299752,0.4712258772,-9.276104448
0.02323679,0.02299752,-0.5049490328999999,-6.589166688
0.02348015,0.02299752,-0.8362471689000001,-4.468319271
0.02372351,0.02299752,-2.126257614,-3.974957064
0.02396687,0.02299752,-2.532849813,-3.756232701
0.02421023,0.02299752,-2.691096174,-3.6595427310000006
0.02445359,0.02299752,-2.658076785,-3.862018251
0.024696950000000002,0.02299752,-1.601421354,-2.90772612
0.02494031,0.02299752,-0.08453407716,-1.4169391119
0.025183670000000002,0.02299752,0.7877934324,-0.7734254580000001
0.02542703,0.02299752,1.0730086146000002,-0.7721294139
0.02567039,0.02299752,1.3728768066,-0.7954280919000001
0.02591375,0.02299752,2.0802990780000004,-0.55528668
0.02615711,0.02299752,2.968701489,-0.4311922446
0.026400470000000002,0.02299752,3.898792989,-0.4090808592
0.02664383,0.02299752,4.620550077,-0.4498260156
0.026887190000000002,0.02299752,4.975604712000001,-0.6032462436000001
0.02713055,0.02299752,5.109128739,-0.9042906249
0.02737391,0.02299752,5.566794597,-1.4174434755
0.02761727,0.02299752,6.315836904000001,-1.804053537
0.02786063,0.02299752,6.3422080020000005,-1.919800116
0.028103990000000002,0.02299752,6.156463482000001,-1.585974078
0.02834735,0.02299752,6.124368861000001,-1.2377863017
0.028590710000000002,0.02299752,7.153520049,-1.0927452627
0.02883407,0.02299752,8.101603458000001,-1.2175901595
0.02907743,0.02299752,9.910554615,-2.859285312
0.02932079,0.02299752,11.533405338,-5.12391438
0.02956415,0.02299752,12.894412869000002,-7.138221831
0.029807510000000002,0.02299752,14.579945523,-7.593467778
0.03005087,0.02299752,15.29762481,-7.684790138999999
0.030294230000000002,0.02299752,14.775108075,-6.572815938000001
0.03053759,0.02299752,14.057215848000002,-5.148095238
0.03078095,0.02299752,14.301159912,-5.039339175
0.03102431,0.02299752,14.829751521,-4.085424252
0.03126767,0.02299752,15.87867723,-2.495186811
0.03151103,0.02299752,16.97061834,-0.8915458617
0.03175439,0.02299752,17.34797844,-1.0722470499
0.03199775,0.02299752,17.758891800000004,-0.7869237246
0.032241109999999996,0.02299752,17.22272409,-1.1254613643
0.03248447,0.02299752,16.65478269,-1.7278179750000002
0.03272783,0.02299752,16.67315637,-2.800944315
0.03297119,0.02299752,16.33382127,-2.80838961
0.03321455,0.02299752,16.780721490000005,-4.6346573520000005
0.03345791,0.02299752,16.789239090000002,-5.292188694000001
0.03370127,0.02299752,16.40080611,-4.188675816000001
0.033944629999999996,0.02299752,15.85539072,-1.611315459
0.03418799,0.02299752,16.633975409999998,-1.4142122631000005
0.03443135,0.02299752,20.412291510000003,-1.889815122
0.03467471,0.02299752,21.86442063,-3.064612707
0.03491807,0.02299752,19.43545968,-3.674235591
0.03516143,0.02299752,16.08325173,-5.375145555
0.03540479,0.02299752,50.7693069,-16.708686930000002
0.035648149999999997,0.02299752,75.58706844,-23.50641618
0.03589151,0.02299752,83.35209285,-25.01286021
0.03613487,0.02299752,75.04942536000001,-14.006288205
0.03637823,0.02299752,51.27389865000001,-30.1729896
0.036621589999999996,0.02299752,18.03104433,-30.057424020000003
0.03686495,0.02299752,18.27212283,-24.42055239
0.03710831,0.02299752,17.38565361,-3.685256757
0.03735167,0.02299752,17.101196190000003,-13.505564358
0.037595029999999995,0.02299752,16.85806434,-13.043966715
0.03783839,0.02299752,17.747393040000002,-12.706154136
0.03808175,0.02299752,19.7044029,-12.999693447
0.038325109999999996,0.02299752,18.82608624,-14.140411506
0.03856847,0.02299752,16.814092230000004,-14.746525443
0.03881183,0.02299752,15.861565979999998,-15.083262675000002
0.03905519,0.02299752,16.488826380000003,-14.815172736
0.039298549999999995,0.02299752,15.5351898,-14.888872791
0.03954191,0.02299752,14.662479546000002,-15.033729789
0.03978527,0.02299752,15.345551520000004,-15.51391101
0.040028629999999996,0.02299752,16.380941850000003,-15.54376824
0.04027199,0.02299752,16.086506670000002,-15.73958178
0.04051535,0.02299752,15.26467995,-15.659227350000002
0.04075871,0.02299752,15.23283021,-17.051398650000003
0.041002069999999995,0.02299752,15.503933250000005,-18.15829119
0.04124543,0.02299752,15.708538170000002,-17.590942980000005
0.04148879,0.02299752,15.552088110000003,-15.80693166
0.041732149999999996,0.02299752,14.905959705,-15.244465860000004
0.04197551,0.02299752,14.215951971,-15.32690406
0.04221887,0.02299752,13.727698803,-15.264984149999998
0.04246223,0.02299752,13.683629349,-15.71173227
0.042705589999999995,0.02299752,13.871545857,-17.479773090000002
0.04294895,0.02299752,14.047937748,-19.100170440000003
0.04319231,0.02299752,14.431208454000002,-19.58392449
0.043435669999999996,0.02299752,14.460429906000002,-20.349459
0.04367903,0.02299752,14.677548093,-20.53205505
0.04392239,0.02299752,14.287259493,-18.4477527
